Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Characteristics [species assay result (VBcv:0000961)]	Term Source REF	Term Accession Number	Comment [ASSI]
MAP.2934	MAP.2934.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3027	MAP.3027.spid			polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3029	MAP.3029.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3030	MAP.3030.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3031	MAP.3031.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3032	MAP.3032.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3033	MAP.3033.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3039	MAP.3039.spid			polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3041	MAP.3041.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3042	MAP.3042.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3043	MAP.3043.spid			polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3045	MAP.3045.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3046	MAP.3046.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3047	MAP.3047.spid			polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3049	MAP.3049.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3050	MAP.3050.spid			polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3053	MAP.3053.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3055	MAP.3055.spid		morphology		Anopheles nili species complex	MIRO	40003551	
MAP.3056	MAP.3056.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3057	MAP.3057.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3058	MAP.3058.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3059	MAP.3059.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3060	MAP.3060.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3061	MAP.3061.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3062	MAP.3062.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3063	MAP.3063.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3064	MAP.3064.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3065	MAP.3065.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3066	MAP.3066.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3067	MAP.3067.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3068	MAP.3068.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3069	MAP.3069.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3070	MAP.3070.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3071	MAP.3071.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3072	MAP.3072.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3073	MAP.3073.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3074	MAP.3074.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3075	MAP.3075.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3076	MAP.3076.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3077	MAP.3077.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3078	MAP.3078.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3079	MAP.3079.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3080	MAP.3080.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3081	MAP.3081.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3082	MAP.3082.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3083	MAP.3083.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3084	MAP.3084.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3085	MAP.3085.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3086	MAP.3086.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3087	MAP.3087.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3088	MAP.3088.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3089	MAP.3089.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3090	MAP.3090.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3091	MAP.3091.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3092	MAP.3092.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3093	MAP.3093.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3094	MAP.3094.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3095	MAP.3095.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3096	MAP.3096.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3097	MAP.3097.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3098	MAP.3098.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3099	MAP.3099.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3100	MAP.3100.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3101	MAP.3101.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3102	MAP.3102.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3103	MAP.3103.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3104	MAP.3104.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3105	MAP.3105.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3106	MAP.3106.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3107	MAP.3107.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3108	MAP.3108.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3109	MAP.3109.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3110	MAP.3110.spid				Anopheles nili species complex	MIRO	40003551	
MAP.3111	MAP.3111.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3112	MAP.3112.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3113	MAP.3113.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3114	MAP.3114.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3115	MAP.3115.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3116	MAP.3116.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3117	MAP.3117.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3118	MAP.3118.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3119	MAP.3119.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3120	MAP.3120.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3121	MAP.3121.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3122	MAP.3122.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3123	MAP.3123.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3124	MAP.3124.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3125	MAP.3125.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3126	MAP.3126.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3127	MAP.3127.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3128	MAP.3128.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3129	MAP.3129.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3130	MAP.3130.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3131	MAP.3131.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3132	MAP.3132.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3133	MAP.3133.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3134	MAP.3134.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3135	MAP.3135.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3136	MAP.3136.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3137	MAP.3137.spid				Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3138	MAP.3138.spid		morphology		Anopheles melas Theobald, 1903	MIRO	40003532	
MAP.3153	MAP.3153.spid		chromosomal banding sequences		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3154	MAP.3154.spid		chromosomal banding sequences		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3155	MAP.3155.spid		chromosomal banding sequences		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3176	MAP.3176.spid		chromosomal banding sequences		Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3177	MAP.3177.spid		chromosomal banding sequences		Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3178	MAP.3178.spid		chromosomal banding sequences		Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3179	MAP.3179.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3180	MAP.3180.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3181	MAP.3181.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3186	MAP.3186.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3187	MAP.3187.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3188	MAP.3188.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3193	MAP.3193.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3194	MAP.3194.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3195	MAP.3195.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3200	MAP.3200.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3201	MAP.3201.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3202	MAP.3202.spid				Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3207	MAP.3207.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3208	MAP.3208.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3209	MAP.3209.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3210	MAP.3210.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3211	MAP.3211.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3212	MAP.3212.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3213	MAP.3213.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3214	MAP.3214.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3215	MAP.3215.spid		morphology		Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3250	MAP.3250.spid		morphology	chromosomal banding sequences	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3251	MAP.3251.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3252	MAP.3252.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3253	MAP.3253.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3254	MAP.3254.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3255	MAP.3255.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3256	MAP.3256.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3257	MAP.3257.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3258	MAP.3258.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3259	MAP.3259.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3260	MAP.3260.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3261	MAP.3261.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3262	MAP.3262.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3263	MAP.3263.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3264	MAP.3264.spid		morphology	chromosomal banding sequences	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3278	MAP.3278.spid		morphology	chromosomal banding sequences	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3279	MAP.3279.spid		morphology	chromosomal banding sequences	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3280	MAP.3280.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3281	MAP.3281.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3282	MAP.3282.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3283	MAP.3283.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3284	MAP.3284.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3285	MAP.3285.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3286	MAP.3286.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3287	MAP.3287.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3288	MAP.3288.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3289	MAP.3289.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3290	MAP.3290.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3291	MAP.3291.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3292	MAP.3292.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3293	MAP.3293.spid		morphology	chromosomal banding sequences	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3307	MAP.3307.spid		morphology	chromosomal banding sequences	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3308	MAP.3308.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3309	MAP.3309.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3310	MAP.3310.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3311	MAP.3311.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3312	MAP.3312.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3313	MAP.3313.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3314	MAP.3314.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3315	MAP.3315.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3316	MAP.3316.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3317	MAP.3317.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3318	MAP.3318.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3319	MAP.3319.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3320	MAP.3320.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3321	MAP.3321.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3322	MAP.3322.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3323	MAP.3323.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3324	MAP.3324.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3325	MAP.3325.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3326	MAP.3326.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3327	MAP.3327.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3328	MAP.3328.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3329	MAP.3329.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3330	MAP.3330.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3331	MAP.3331.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3332	MAP.3332.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3333	MAP.3333.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3334	MAP.3334.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3335	MAP.3335.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3336	MAP.3336.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3337	MAP.3337.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3338	MAP.3338.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3339	MAP.3339.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3340	MAP.3340.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3341	MAP.3341.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3342	MAP.3342.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3343	MAP.3343.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3344	MAP.3344.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3345	MAP.3345.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3346	MAP.3346.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3347	MAP.3347.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3348	MAP.3348.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3349	MAP.3349.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3350	MAP.3350.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3351	MAP.3351.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3352	MAP.3352.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3353	MAP.3353.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3354	MAP.3354.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3355	MAP.3355.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3356	MAP.3356.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3357	MAP.3357.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3358	MAP.3358.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3359	MAP.3359.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3360	MAP.3360.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3361	MAP.3361.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3362	MAP.3362.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3363	MAP.3363.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3364	MAP.3364.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3365	MAP.3365.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3366	MAP.3366.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3367	MAP.3367.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3368	MAP.3368.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3369	MAP.3369.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3370	MAP.3370.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3371	MAP.3371.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3372	MAP.3372.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3373	MAP.3373.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3374	MAP.3374.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3375	MAP.3375.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3376	MAP.3376.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3377	MAP.3377.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3378	MAP.3378.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3379	MAP.3379.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3380	MAP.3380.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3381	MAP.3381.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3382	MAP.3382.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3383	MAP.3383.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
MAP.3384	MAP.3384.spid		morphology	polymerase chain reaction method	Anopheles arabiensis Patton, 1905	MIRO	40002224	
MAP.3385	MAP.3385.spid		morphology		Anopheles funestus Giles, 1900	MIRO	40003834	
MAP.3386	MAP.3386.spid		morphology	polymerase chain reaction method	Anopheles merus Dönitz, 1902	MIRO	40003534	
MAP.3387	MAP.3387.spid		morphology	polymerase chain reaction method	Anopheles gambiae Giles, 1902	MIRO	40003829	
