Source Name	Sample Name	Description	Material Type	Term Source REF	Term Accession Number	Source	Comment [PubMed ID]	Comment [MAP ID]
malariaAtlas	MAP.2549		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2549
malariaAtlas	MAP.2550		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2550
malariaAtlas	MAP.2551		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2551
malariaAtlas	MAP.2552		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2552
malariaAtlas	MAP.2553		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2553
malariaAtlas	MAP.2554		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2554
malariaAtlas	MAP.2555		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2555
malariaAtlas	MAP.2556		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2556
malariaAtlas	MAP.2557		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2557
malariaAtlas	MAP.2558		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2558
malariaAtlas	MAP.2559		population	OBI	0000181	Diallo, S., Konate, L., Ndir, O., Dieng, T., Dieng, Y., Bah, I.B., Faye, O. and Gaye, O. (2000).  <b>[Malaria in the central health district of Dakar (Senegal). Entomological, parasitological and clinical data].</b> <i>Santé </i>, <b>10</b>(3):221-9	11022155	MAP.2559
malariaAtlas	MAP.2560		population	OBI	0000181	Dolo, A., Camara, F., Poudiougo, B., Touré, A., Kouriba, B., Bagayogo, M., Sangaré, D., Diallo, M., Bosman, A., Modiano, D., Touré, Y.T. and Doumbo, O. (2003).  <b>[Epidemiology of malaria in a village of Sudanese savannah area in Mali (Bancoumana). 2. Entomo-parasitological and clinical study ].</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>96</b>(4):308-12	14717049	MAP.2560
malariaAtlas	MAP.2569		population	OBI	0000181	Dolo, A., Modiano, D., Maiga, B., Daou, M., Dolo, G., Guindo, H., Ba, M., Maiga, H., Coulibaly, D., Perlman, H., Blomberg, M.T., Touré, Y.T., Coluzzi, M. and Doumbo, O. (2005).  <b>Difference in susceptibility to malaria between two sympatric ethnic groups in Mali.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>72</b>(3):243-8	15772314	MAP.2569
malariaAtlas	MAP.2573		population	OBI	0000181	Doumbo, O., Traore, S.F., Sow, Y., Dembele, M., Soula, G., Coulibaly, A., Dolo, A., Sangare, O., Koita, O. and Pichard, E. (1991).  <b>[Impact of curtains and blankets impregnated with permethrin on the malarial indicators and the number of malarial attacks per child in a village in an area hyperendemic for malaria on the Malian savannah (preliminary results of the first year study)].</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>84</b>(5 Pt 5):761-74	1687887	MAP.2573
malariaAtlas	MAP.2574		population	OBI	0000181	Doumbo, O., Traore, S.F., Sow, Y., Dembele, M., Soula, G., Coulibaly, A., Dolo, A., Sangare, O., Koita, O. and Pichard, E. (1991).  <b>[Impact of curtains and blankets impregnated with permethrin on the malarial indicators and the number of malarial attacks per child in a village in an area hyperendemic for malaria on the Malian savannah (preliminary results of the first year study)].</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>84</b>(5 Pt 5):761-74	1687887	MAP.2574
malariaAtlas	MAP.2580		population	OBI	0000181	Doumbo, O., Traore, S.F., Sow, Y., Dembele, M., Soula, G., Coulibaly, A., Dolo, A., Sangare, O., Koita, O. and Pichard, E. (1991).  <b>[Impact of curtains and blankets impregnated with permethrin on the malarial indicators and the number of malarial attacks per child in a village in an area hyperendemic for malaria on the Malian savannah (preliminary results of the first year study)].</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>84</b>(5 Pt 5):761-74	1687887	MAP.2580
malariaAtlas	MAP.2581		population	OBI	0000181	Doumbo, O., Traore, S.F., Sow, Y., Dembele, M., Soula, G., Coulibaly, A., Dolo, A., Sangare, O., Koita, O. and Pichard, E. (1991).  <b>[Impact of curtains and blankets impregnated with permethrin on the malarial indicators and the number of malarial attacks per child in a village in an area hyperendemic for malaria on the Malian savannah (preliminary results of the first year study)].</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>84</b>(5 Pt 5):761-74	1687887	MAP.2581
malariaAtlas	MAP.2587		population	OBI	0000181	Doumbo, O., Traore, S.F., Sow, Y., Dembele, M., Soula, G., Coulibaly, A., Dolo, A., Sangare, O., Koita, O. and Pichard, E. (1991).  <b>[Impact of curtains and blankets impregnated with permethrin on the malarial indicators and the number of malarial attacks per child in a village in an area hyperendemic for malaria on the Malian savannah (preliminary results of the first year study)].</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>84</b>(5 Pt 5):761-74	1687887	MAP.2587
malariaAtlas	MAP.2589		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2589
malariaAtlas	MAP.2590		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2590
malariaAtlas	MAP.2591		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2591
malariaAtlas	MAP.2592		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2592
malariaAtlas	MAP.2593		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2593
malariaAtlas	MAP.2594		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2594
malariaAtlas	MAP.2595		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2595
malariaAtlas	MAP.2596		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2596
malariaAtlas	MAP.2597		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2597
malariaAtlas	MAP.2598		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2598
malariaAtlas	MAP.2599		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2599
malariaAtlas	MAP.2600		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2600
malariaAtlas	MAP.2601		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2601
malariaAtlas	MAP.2602		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2602
malariaAtlas	MAP.2603		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2603
malariaAtlas	MAP.2604		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2604
malariaAtlas	MAP.2605		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2605
malariaAtlas	MAP.2606		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2606
malariaAtlas	MAP.2607		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2607
malariaAtlas	MAP.2608		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2608
malariaAtlas	MAP.2609		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2609
malariaAtlas	MAP.2610		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2610
malariaAtlas	MAP.2611		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2611
malariaAtlas	MAP.2612		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2612
malariaAtlas	MAP.2613		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2613
malariaAtlas	MAP.2614		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2614
malariaAtlas	MAP.2615		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2615
malariaAtlas	MAP.2616		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2616
malariaAtlas	MAP.2617		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2617
malariaAtlas	MAP.2618		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2618
malariaAtlas	MAP.2619		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2619
malariaAtlas	MAP.2620		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2620
malariaAtlas	MAP.2621		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2621
malariaAtlas	MAP.2622		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2622
malariaAtlas	MAP.2623		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2623
malariaAtlas	MAP.2624		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2624
malariaAtlas	MAP.2625		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2625
malariaAtlas	MAP.2626		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2626
malariaAtlas	MAP.2627		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2627
malariaAtlas	MAP.2628		population	OBI	0000181	El Safi, S. (1992). <i>Studies on <i>Anopheles arabiensis</i> and the impact of microclimatic conditions on malaria transmission in the Gezira area.</i> D. Phil. Thesis. University of Khartoum, Khartoum, Sudan.		MAP.2628
